Time,RightACC,RightEMGext
18.172,0.031901,3.90636
18.173,0.031901,6.10416
18.174,0.031901,6.10416
18.175,0.031901,0.470953
18.176,0.031901,-0.994249
18.177,0.031901,6.83676
18.178,0.031901,4.63896
18.179,0.031901,2.44116
18.18,0.031901,-2.45945
18.181,0.031901,6.33176
18.182,0.031901,6.33176
18.183,0.031901,1.93615
18.184,1.2526,-0.994249
18.185,1.2526,-1.95444
18.186,1.2526,-1.95444
18.187,1.2526,-3.41965
18.188,1.2526,-1.22184
18.189,1.2526,4.63896
18.19,1.2526,5.37156
18.191,1.2526,18.786
18.192,1.2526,20.9838
18.193,1.2526,-1.72685
18.194,1.2526,-2.45945
18.195,1.2526,-0.994249
18.196,1.2526,-0.994249
18.197,1.2526,-2.45945
18.198,2.47331,-3.92465
18.199,2.47331,-3.41965
18.2,2.47331,-3.19205
18.201,2.47331,-2.68705
18.202,2.47331,-3.41965
18.203,2.47331,-3.19205
18.204,2.47331,-3.19205
18.205,2.47331,-1.22184
18.206,2.47331,-1.22184
18.207,2.47331,-3.41965
18.208,2.47331,-3.41965
18.209,2.47331,-1.22184
18.21,2.47331,-1.22184
18.211,2.47331,-3.92465
18.212,2.47331,-3.19205
18.213,2.47331,-2.45945
18.214,2.47331,-3.19205
18.215,2.47331,-3.41965
18.216,2.47331,-2.68705
18.217,2.47331,-1.22184
18.218,2.47331,-1.22184
18.219,2.47331,-0.489243
18.22,2.47331,-0.489243
18.221,2.47331,-0.489243
18.222,2.47331,-1.22184
18.223,2.47331,-3.41965
18.224,2.47331,-3.41965
18.225,2.47331,-3.41965
18.226,2.47331,-3.92465
18.227,2.47331,-3.92465
18.228,2.47331,-3.92465
18.229,2.47331,-0.994249
18.23,2.47331,-0.994249
18.231,2.47331,-3.92465
18.232,1.2526,-3.41965
18.233,1.2526,-3.41965
18.234,1.2526,-2.68705
18.235,1.2526,-1.22184
18.236,1.2526,-1.22184
18.237,1.2526,-1.22184
18.238,1.2526,-1.22184
18.239,1.2526,-3.41965
18.24,1.2526,-1.22184
18.241,1.2526,-1.72685
18.242,1.2526,-0.994249
18.243,1.2526,-3.19205
18.244,0.031901,-3.92465
18.245,0.031901,-0.261648
18.246,0.031901,-0.994249
18.247,0.031901,-3.19205
18.248,0.031901,-3.19205
18.249,0.031901,-3.92465
18.25,0.031901,-3.41965
18.251,0.031901,-1.95444
18.252,0.031901,-3.41965
18.253,0.031901,-2.68705
18.254,0.031901,-1.22184
18.255,0.031901,-3.41965
18.256,0.031901,-3.92465
18.257,0.031901,-3.19205
18.258,-1.1888,-3.19205
18.259,-1.1888,-3.41965
18.26,-1.1888,-1.22184
18.261,-1.1888,-0.994249
18.262,-1.1888,-0.994249
18.263,-1.1888,-3.19205
18.264,-1.1888,-3.19205
18.265,-1.1888,-3.92465
18.266,-1.1888,-2.68705
18.267,-1.1888,-1.22184
18.268,-1.1888,0.975958
18.269,-1.1888,2.44116
18.27,-1.1888,-0.489243
18.271,-1.1888,-2.68705
18.272,-1.1888,-3.92465
18.273,-1.1888,-1.22184
18.274,-1.1888,-1.22184
18.275,-1.1888,-1.72685
18.276,-1.1888,-1.72685
18.277,-1.1888,-0.994249
18.278,-1.1888,0.470953
18.279,-1.1888,1.93615
18.28,-1.1888,2.66876
18.281,-2.40951,-1.95444
18.282,-2.40951,-1.95444
18.283,-2.40951,-1.22184
18.284,-2.40951,1.70856
18.285,-2.40951,3.90636
18.286,-2.40951,0.975958
18.287,-2.40951,-0.994249
18.288,-2.40951,-1.72685
18.289,-2.40951,-3.41965
18.29,-2.40951,-1.72685
18.291,-2.40951,4.13396
18.292,-2.40951,1.93615
18.293,-2.40951,-3.19205
18.294,-2.40951,-3.92465
18.295,-2.40951,-0.994249
18.296,-2.40951,0.470953
18.297,-2.40951,-1.22184
18.298,-2.40951,-1.22184
18.299,-2.40951,-0.994249
18.3,-3.63021,-0.261648
18.301,-3.63021,1.20355
18.302,-3.63021,0.470953
18.303,-3.63021,-3.92465
18.304,-3.63021,-3.19205
18.305,-3.63021,-3.41965
18.306,-3.63021,-1.22184
18.307,-3.63021,0.975958
18.308,-3.63021,2.44116
18.309,-3.63021,3.90636
18.31,-3.63021,10.4998
18.311,-3.63021,2.66876
18.312,-3.63021,6.33176
18.313,-3.63021,-0.994249
18.314,-3.63021,-1.22184
18.315,-3.63021,3.17376
18.316,-3.63021,6.10416
18.317,-3.63021,-3.41965
18.318,-3.63021,-3.19205
18.319,-3.63021,0.470953
18.32,-3.63021,9.26216
18.321,-3.63021,-3.92465
18.322,-3.63021,-3.41965
18.323,-3.63021,-3.92465
18.324,-3.63021,-1.72685
18.325,-3.63021,0.470953
18.326,-3.63021,4.13396
18.327,-3.63021,-0.261648
18.328,-3.63021,-2.45945
18.329,-3.63021,0.470953
18.33,-3.63021,-0.261648
18.331,-2.40951,-3.41965
18.332,-2.40951,-2.68705
18.333,-2.40951,-1.22184
18.334,-2.40951,4.63896
18.335,-2.40951,2.66876
18.336,-2.40951,6.33176
18.337,-2.40951,-1.72685
18.338,-2.40951,-3.41965
18.339,-2.40951,0.243358
18.34,-2.40951,3.90636
18.341,-2.40951,8.30197
18.342,-2.40951,9.76717
18.343,-2.40951,2.66876
18.344,-2.40951,2.66876
18.345,-1.1888,-0.261648
18.346,-1.1888,-0.261648
18.347,-1.1888,3.40136
18.348,-1.1888,3.40136
18.349,-1.1888,-1.72685
18.35,-1.1888,-1.95444
18.351,-1.1888,2.44116
18.352,-1.1888,2.44116
18.353,-1.1888,-3.41965
18.354,-1.1888,-3.41965
18.355,-1.1888,6.10416
18.356,-1.1888,7.56937
18.357,-1.1888,-3.19205
18.358,-1.1888,-0.994249
18.359,0.031901,1.93615
18.36,0.031901,2.66876
18.361,0.031901,1.20355
18.362,0.031901,-3.19205
18.363,0.031901,-1.22184
18.364,0.031901,0.243358
18.365,0.031901,1.70856
18.366,0.031901,3.90636
18.367,0.031901,6.10416
18.368,0.031901,7.56937
18.369,0.031901,20.9838
18.37,0.031901,23.9142
18.371,0.031901,3.90636
18.372,0.031901,3.90636
18.373,0.031901,0.243358
18.374,1.2526,-1.72685
18.375,1.2526,4.86656
18.376,1.2526,5.59916
18.377,1.2526,3.40136
18.378,1.2526,1.20355
18.379,1.2526,-0.261648
18.38,1.2526,-3.92465
18.381,1.2526,-0.489243
18.382,1.2526,-1.22184
18.383,1.2526,-1.95444
18.384,2.47331,0.243358
18.385,2.47331,-1.95444
18.386,2.47331,4.13396
18.387,2.47331,12.9252
18.388,2.47331,0.470953
18.389,2.47331,-3.41965
18.39,2.47331,-3.41965
18.391,2.47331,-2.45945
18.392,2.47331,-0.261648
18.393,2.47331,-2.45945
18.394,2.47331,-1.72685
18.395,2.47331,-2.45945
18.396,2.47331,0.243358
18.397,2.47331,2.66876
18.398,2.47331,4.86656
18.399,2.47331,-0.994249
18.4,2.47331,-0.994249
18.401,2.47331,0.975958
18.402,2.47331,2.44116
18.403,2.47331,3.90636
18.404,2.47331,6.10416
18.405,1.2526,7.56937
18.406,1.2526,5.37156
18.407,1.2526,-3.41965
18.408,1.2526,-2.45945
18.409,2.47331,0.470953
18.41,2.47331,0.470953
18.411,2.47331,-3.19205
18.412,2.47331,-3.41965
18.413,2.47331,-3.19205
18.414,2.47331,-3.92465
18.415,2.47331,-0.261648
18.416,1.2526,2.66876
18.417,1.2526,-3.41965
18.418,1.2526,-1.95444
18.419,1.2526,-0.489243
18.42,1.2526,0.243358
18.421,1.2526,-0.489243
18.422,1.2526,-1.22184
18.423,1.2526,-1.95444
18.424,1.2526,-1.22184
18.425,1.2526,-3.41965
18.426,0.031901,-1.72685
18.427,0.031901,1.20355
18.428,0.031901,-3.19205
18.429,0.031901,-1.95444
18.43,0.031901,-0.489243
18.431,0.031901,-2.45945
18.432,0.031901,4.13396
18.433,0.031901,-1.72685
18.434,0.031901,-3.41965
18.435,0.031901,-0.489243
18.436,-1.1888,0.243358
18.437,-1.1888,-0.994249
18.438,-1.1888,-0.994249
18.439,-1.1888,-1.95444
18.44,-1.1888,-1.95444
18.441,-1.1888,-3.41965
18.442,-1.1888,-3.41965
18.443,-1.1888,-1.22184
18.444,-1.1888,-3.41965
18.445,-2.40951,-3.92465
18.446,-2.40951,-3.19205
18.447,-2.40951,-2.45945
18.448,-2.40951,-2.45945
18.449,-2.40951,-1.72685
18.45,-2.40951,-1.72685
18.451,-2.40951,-2.68705
18.452,-2.40951,-1.22184
18.453,-2.40951,0.243358
18.454,-2.40951,0.243358
18.455,-2.40951,0.243358
18.456,-2.40951,0.243358
18.457,-2.40951,-2.68705
18.458,-2.40951,-3.41965
18.459,-2.40951,-3.92465
18.46,-2.40951,-2.45945
18.461,-2.40951,-0.994249
18.462,-2.40951,-2.45945
18.463,-2.40951,-3.92465
18.464,-2.40951,-3.92465
18.465,-2.40951,-3.92465
18.466,-2.40951,-3.41965
18.467,-2.40951,-1.22184
18.468,-2.40951,0.243358
18.469,-2.40951,0.975958
18.47,-2.40951,2.44116
18.471,-2.40951,-3.41965
18.472,-2.40951,-0.994249
18.473,-2.40951,0.243358
18.474,-2.40951,1.70856
18.475,-2.40951,2.44116
18.476,-3.63021,0.975958
18.477,-3.63021,-3.41965
18.478,-3.63021,1.20355
18.479,-3.63021,9.26216
18.48,-3.63021,9.26216
18.481,-3.63021,-0.994249
18.482,-3.63021,-2.68705
18.483,-2.40951,2.44116
18.484,-2.40951,2.44116
18.485,-2.40951,-3.92465
18.486,-2.40951,-3.19205
18.487,-2.40951,-1.72685
18.488,-2.40951,-3.92465
18.489,-2.40951,6.83676
18.49,-2.40951,6.83676
18.491,-2.40951,4.86656
18.492,-2.40951,1.20355
18.493,-2.40951,5.59916
18.494,-2.40951,6.33176
18.495,-2.40951,-3.92465
18.496,-2.40951,0.975958
18.497,-2.40951,4.63896
18.498,-2.40951,0.243358
18.499,-2.40951,-3.19205
18.5,-2.40951,0.243358
18.501,-2.40951,6.10416
18.502,-1.1888,6.10416
18.503,-1.1888,-0.489243
18.504,-1.1888,-1.72685
18.505,-1.1888,6.33176
18.506,-1.1888,1.93615
18.507,-1.1888,-0.994249
18.508,-1.1888,-2.45945
18.509,-1.1888,-3.92465
18.51,-1.1888,-3.41965
18.511,-1.1888,-1.22184
18.512,0.031901,-0.489243
18.513,0.031901,0.470953
18.514,0.031901,-0.261648
18.515,0.031901,-3.41965
18.516,0.031901,-3.92465
18.517,0.031901,-1.95444
18.518,0.031901,-1.95444
18.519,0.031901,-3.19205
18.52,0.031901,-3.19205
18.521,0.031901,-0.489243
18.522,0.031901,3.90636
18.523,0.031901,-0.994249
18.524,0.031901,-0.994249
18.525,0.031901,-0.489243
18.526,0.031901,-2.68705
18.527,0.031901,-1.72685
18.528,0.031901,-1.72685
18.529,0.031901,7.56937
18.53,0.031901,11.2324
18.531,0.031901,3.17376
18.532,0.031901,5.37156
18.533,0.031901,2.44116
18.534,0.031901,10.7274
18.535,0.031901,27.5772
18.536,0.031901,6.33176
18.537,0.031901,-3.41965
18.538,0.031901,-2.68705
18.539,0.031901,-3.19205
18.54,0.031901,-3.19205
18.541,0.031901,9.03457
18.542,0.031901,10.4998
18.543,0.031901,-1.95444
18.544,0.031901,-3.19205
18.545,0.031901,1.93615
18.546,0.031901,0.470953
18.547,0.031901,0.470953
18.548,0.031901,-0.261648
18.549,0.031901,1.20355
18.55,0.031901,1.20355
18.551,0.031901,3.90636
18.552,0.031901,3.90636
18.553,0.031901,-1.22184
18.554,0.031901,-2.68705
18.555,0.031901,-3.92465
18.556,0.031901,-2.45945
18.557,0.031901,-3.41965
18.558,0.031901,-3.19205
18.559,0.031901,1.20355
18.56,0.031901,-0.994249
18.561,0.031901,-3.19205
18.562,0.031901,-3.92465
18.563,0.031901,-3.92465
18.564,0.031901,-1.22184
18.565,0.031901,3.17376
18.566,0.031901,0.243358
18.567,0.031901,2.44116
18.568,0.031901,-1.22184
18.569,0.031901,0.470953
18.57,0.031901,1.20355
18.571,0.031901,0.975958
18.572,0.031901,3.17376
18.573,0.031901,-1.22184
18.574,0.031901,-3.19205
18.575,0.031901,-0.261648
18.576,0.031901,0.470953
18.577,0.031901,-2.68705
18.578,0.031901,-1.95444
18.579,0.031901,1.20355
18.58,0.031901,4.13396
18.581,0.031901,-2.45945
18.582,0.031901,-1.22184
18.583,0.031901,2.44116
18.584,0.031901,0.243358
18.585,0.031901,-3.92465
18.586,0.031901,-0.994249
18.587,0.031901,1.70856
18.588,0.031901,5.37156
18.589,0.031901,8.30197
18.59,0.031901,9.03457
18.591,0.031901,-1.72685
18.592,0.031901,-0.994249
18.593,0.031901,-3.92465
18.594,0.031901,-1.22184
18.595,0.031901,0.975958
18.596,0.031901,1.70856
18.597,-1.1888,-0.489243
18.598,-1.1888,-1.22184
18.599,-1.1888,-2.68705
18.6,-1.1888,-1.22184
18.601,-1.1888,7.79696
18.602,-1.1888,6.33176
18.603,-1.1888,-3.92465
18.604,-2.40951,-3.41965
18.605,-2.40951,-2.68705
18.606,-2.40951,-3.41965
18.607,-2.40951,-3.92465
18.608,-2.40951,-3.41965
18.609,-2.40951,1.70856
18.61,-2.40951,1.70856
18.611,-2.40951,-1.22184
18.612,-2.40951,-2.45945
18.613,-3.63021,1.20355
18.614,-3.63021,2.66876
18.615,-3.63021,3.40136
18.616,-3.63021,2.66876
18.617,-3.63021,-3.19205
18.618,-3.63021,-3.92465
18.619,-3.63021,-3.92465
18.62,-3.63021,-3.92465
18.621,-3.63021,-2.45945
18.622,-3.63021,-3.19205
18.623,-3.63021,3.17376
18.624,-3.63021,6.10416
18.625,-2.40951,2.44116
18.626,-2.40951,-1.22184
18.627,-2.40951,-3.41965
18.628,-2.40951,-3.41965
18.629,-2.40951,-0.994249
18.63,-2.40951,11.46
18.631,-2.40951,0.470953
18.632,-2.40951,-3.19205
18.633,-1.1888,-3.41965
18.634,-1.1888,-2.45945
18.635,-1.1888,-3.19205
18.636,-1.1888,-3.92465
18.637,-1.1888,-3.41965
18.638,0.031901,-3.41965
18.639,0.031901,-1.22184
18.64,0.031901,-3.19205
18.641,0.031901,-1.22184
18.642,0.031901,6.83676
18.643,0.031901,14.8954
18.644,0.031901,11.965
18.645,1.2526,11.46
18.646,1.2526,8.52956
18.647,1.2526,-0.489243
18.648,1.2526,-3.41965
18.649,1.2526,1.20355
18.65,2.47331,-3.41965
18.651,2.47331,3.17376
18.652,2.47331,3.17376
18.653,2.47331,-0.261648
18.654,2.47331,10.7274
18.655,2.47331,2.66876
18.656,2.47331,1.93615
18.657,2.47331,2.66876
18.658,2.47331,2.66876
18.659,2.47331,-0.994249
18.66,2.47331,-3.19205
18.661,3.69401,-3.92465
18.662,3.69401,-3.19205
18.663,3.69401,1.20355
18.664,3.69401,0.470953
18.665,3.69401,-3.19205
18.666,3.69401,-0.994249
18.667,3.69401,-0.994249
18.668,3.69401,-2.45945
18.669,3.69401,-3.19205
18.67,3.69401,-2.68705
18.671,3.69401,-0.489243
18.672,3.69401,-1.22184
18.673,3.69401,-1.95444
18.674,3.69401,-3.92465
18.675,3.69401,-0.994249
18.676,3.69401,-0.994249
18.677,3.69401,-3.19205
18.678,3.69401,-2.45945
18.679,3.69401,1.93615
18.68,3.69401,1.20355
18.681,3.69401,-0.489243
18.682,2.47331,-2.45945
18.683,2.47331,-3.92465
18.684,2.47331,-3.92465
18.685,2.47331,-3.41965
18.686,2.47331,-3.41965
18.687,2.47331,-3.41965
18.688,2.47331,-3.41965
18.689,2.47331,-1.95444
18.69,2.47331,-1.22184
18.691,2.47331,-0.489243
18.692,2.47331,-1.22184
18.693,2.47331,-0.489243
18.694,2.47331,-1.22184
18.695,2.47331,0.470953
18.696,2.47331,-0.994249
18.697,2.47331,-3.92465
18.698,2.47331,-2.68705
18.699,2.47331,1.70856
18.7,1.2526,3.17376
18.701,1.2526,-0.994249
18.702,1.2526,-0.261648
18.703,1.2526,-3.41965
18.704,1.2526,-3.41965
18.705,1.2526,-1.22184
18.706,1.2526,2.44116
18.707,1.2526,1.93615
18.708,1.2526,20.2512
18.709,1.2526,4.86656
18.71,0.031901,-0.994249
18.711,0.031901,-3.41965
18.712,0.031901,-2.68705
18.713,0.031901,0.243358
18.714,0.031901,3.90636
18.715,0.031901,9.26216
18.716,0.031901,9.99476
18.717,0.031901,-3.41965
18.718,0.031901,3.90636
18.719,0.031901,11.2324
18.72,0.031901,11.965
18.721,0.031901,6.10416
18.722,0.031901,-3.41965
18.723,0.031901,3.40136
18.724,0.031901,6.33176
18.725,0.031901,7.79696
18.726,-1.1888,6.33176
18.727,-1.1888,-2.45945
18.728,-1.1888,-3.19205
18.729,-1.1888,-3.92465
18.73,-1.1888,-3.92465
18.731,-1.1888,-0.261648
18.732,-1.1888,0.470953
18.733,-1.1888,-1.22184
18.734,-2.40951,-1.22184
18.735,-2.40951,-0.994249
18.736,-2.40951,-2.45945
18.737,-2.40951,-1.95444
18.738,-2.40951,-2.68705
18.739,-2.40951,0.243358
18.74,-2.40951,-3.92465
18.741,-2.40951,-1.95444
18.742,-2.40951,-0.489243
18.743,-3.63021,-3.19205
18.744,-3.63021,-2.45945
18.745,-3.63021,-1.22184
18.746,-3.63021,-3.19205
18.747,-3.63021,0.243358
18.748,-3.63021,0.243358
18.749,-3.63021,0.470953
18.75,-3.63021,1.20355
18.751,-3.63021,-3.41965
18.752,-3.63021,-1.22184
18.753,-3.63021,-0.489243
18.754,-3.63021,-3.41965
18.755,-3.63021,-0.994249
18.756,-3.63021,-0.994249
18.757,-3.63021,-0.261648
18.758,-3.63021,-0.994249
18.759,-3.63021,-1.95444
18.76,-3.63021,-2.68705
18.761,-3.63021,-3.19205
18.762,-3.63021,-3.19205
18.763,-3.63021,-0.994249
18.764,-3.63021,-0.994249
18.765,-3.63021,-2.45945
18.766,-3.63021,-3.92465
18.767,-3.63021,-3.41965
18.768,-2.40951,-3.92465
18.769,-2.40951,-3.19205
18.77,-2.40951,-3.19205
18.771,-2.40951,-2.68705
18.772,-2.40951,-3.41965
18.773,-2.40951,-3.19205
18.774,-2.40951,-3.92465
18.775,-2.40951,-2.45945
18.776,-2.40951,-1.72685
18.777,-2.40951,3.90636
18.778,-2.40951,3.90636
18.779,-2.40951,6.10416
18.78,-1.1888,6.10416
18.781,-1.1888,-3.19205
18.782,-1.1888,3.40136
18.783,-1.1888,10.7274
18.784,-1.1888,0.470953
18.785,-1.1888,-3.41965
18.786,-1.1888,-3.19205
18.787,0.031901,0.243358
18.788,0.031901,5.37156
18.789,0.031901,9.03457
18.79,0.031901,10.4998
18.791,0.031901,0.243358
18.792,0.031901,2.44116
18.793,0.031901,-1.22184
18.794,0.031901,7.06436
18.795,0.031901,18.0534
18.796,0.031901,4.13396
18.797,1.2526,-3.19205
18.798,1.2526,-3.19205
18.799,1.2526,-0.994249
18.8,1.2526,-1.72685
18.801,1.2526,-3.41965
18.802,1.2526,-3.41965
18.803,1.2526,-3.41965
18.804,1.2526,-1.22184
18.805,1.2526,0.243358
18.806,1.2526,5.37156
18.807,2.47331,9.03457
18.808,2.47331,8.30197
18.809,2.47331,1.70856
18.81,2.47331,-3.92465
18.811,2.47331,1.20355
18.812,2.47331,-0.261648
18.813,2.47331,-3.19205
18.814,2.47331,-3.92465
18.815,2.47331,11.46
18.816,2.47331,4.86656
18.817,2.47331,-3.19205
18.818,2.47331,-1.22184
18.819,2.47331,2.44116
18.82,2.47331,-1.22184
18.821,2.47331,2.66876
18.822,2.47331,-1.72685
18.823,2.47331,-1.22184
18.824,2.47331,-1.22184
18.825,2.47331,-3.41965
18.826,2.47331,-3.41965
18.827,2.47331,-1.22184
18.828,2.47331,-2.68705
18.829,2.47331,9.26216
18.83,2.47331,8.52956
18.831,2.47331,4.13396
18.832,2.47331,-0.261648
18.833,2.47331,-3.41965
18.834,2.47331,2.44116
18.835,2.47331,7.56937
18.836,2.47331,3.17376
18.837,2.47331,0.975958
18.838,2.47331,-0.489243
18.839,2.47331,-3.41965
18.84,2.47331,-3.41965
18.841,2.47331,-0.489243
18.842,2.47331,-1.95444
18.843,2.47331,-3.41965
18.844,2.47331,-3.19205
18.845,2.47331,-2.45945
18.846,2.47331,-3.19205
18.847,2.47331,-3.92465
18.848,2.47331,-3.92465
18.849,2.47331,-3.92465
18.85,2.47331,-3.92465
18.851,2.47331,-3.92465
18.852,2.47331,-3.19205
18.853,2.47331,-3.41965
18.854,2.47331,-1.95444
18.855,2.47331,-0.489243
18.856,2.47331,0.243358
18.857,2.47331,-3.41965
18.858,2.47331,-1.95444
18.859,2.47331,0.243358
18.86,2.47331,-1.95444
18.861,2.47331,-0.261648
18.862,1.2526,2.66876
18.863,1.2526,0.470953
18.864,1.2526,-1.72685
18.865,1.2526,-3.19205
18.866,1.2526,-3.19205
18.867,1.2526,-0.994249
18.868,1.2526,-2.45945
18.869,1.2526,-3.41965
18.87,1.2526,-3.41965
18.871,1.2526,-3.41965
18.872,1.2526,-1.95444
18.873,1.2526,-3.92465
18.874,0.031901,-2.45945
18.875,0.031901,-2.68705
18.876,0.031901,-3.19205
18.877,0.031901,-1.22184
18.878,0.031901,5.37156
18.879,0.031901,10.4998
18.88,0.031901,4.63896
18.881,0.031901,9.03457
18.882,0.031901,6.10416
18.883,0.031901,14.3904
18.884,0.031901,-2.45945
18.885,0.031901,0.470953
18.886,0.031901,0.470953
18.887,0.031901,-3.41965
18.888,0.031901,-3.41965
18.889,0.031901,-0.994249
18.89,0.031901,-0.261648
18.891,0.031901,1.93615
18.892,0.031901,1.93615
18.893,0.031901,2.66876
18.894,0.031901,2.66876
18.895,0.031901,-3.92465
18.896,0.031901,-0.489243
18.897,0.031901,3.90636
18.898,0.031901,3.90636
18.899,0.031901,0.975958
18.9,0.031901,-0.994249
18.901,0.031901,7.06436
18.902,0.031901,7.79696
18.903,0.031901,1.93615
18.904,0.031901,-3.19205
18.905,0.031901,-1.22184
18.906,0.031901,-3.19205
18.907,0.031901,-3.92465
18.908,0.031901,-3.41965
18.909,0.031901,-1.95444
18.91,0.031901,-3.41965
18.911,0.031901,-3.19205
18.912,0.031901,-2.45945
18.913,0.031901,-1.72685
18.914,0.031901,-1.72685
18.915,0.031901,-3.19205
18.916,0.031901,-3.19205
18.917,0.031901,-3.92465
18.918,0.031901,-3.41965
18.919,0.031901,-2.68705
18.92,0.031901,-1.95444
18.921,0.031901,0.243358
18.922,0.031901,-1.95444
18.923,0.031901,-3.92465
18.924,0.031901,-3.92465
18.925,0.031901,-1.22184
18.926,0.031901,-1.22184
18.927,0.031901,-3.92465
18.928,0.031901,-3.92465
18.929,0.031901,-3.19205
18.93,0.031901,-3.19205
18.931,0.031901,0.243358
18.932,0.031901,1.70856
18.933,0.031901,2.44116
18.934,0.031901,1.70856
18.935,0.031901,0.243358
18.936,0.031901,-3.19205
18.937,0.031901,2.66876
18.938,0.031901,7.79696
18.939,0.031901,2.66876
18.94,0.031901,0.470953
18.941,0.031901,-0.994249
18.942,0.031901,-0.994249
18.943,0.031901,-1.72685
18.944,0.031901,-2.45945
18.945,0.031901,-3.19205
18.946,0.031901,-3.19205
18.947,0.031901,-3.92465
18.948,0.031901,-3.92465
18.949,0.031901,-1.95444
18.95,0.031901,-1.95444
18.951,0.031901,-1.22184
18.952,1.2526,3.90636
18.953,1.2526,-3.92465
18.954,1.2526,-0.261648
18.955,1.2526,2.66876
18.956,1.2526,0.470953
18.957,1.2526,3.40136
18.958,1.2526,2.66876
18.959,1.2526,1.70856
18.96,1.2526,1.70856
18.961,1.2526,-1.72685
18.962,1.2526,-2.45945
18.963,1.2526,-3.41965
18.964,1.2526,-2.45945
18.965,1.2526,0.470953
18.966,1.2526,-0.994249
18.967,1.2526,-2.68705
18.968,1.2526,-2.68705
18.969,1.2526,-3.41965
18.97,1.2526,-3.41965
18.971,1.2526,-1.22184
18.972,1.2526,0.243358
18.973,1.2526,0.243358
18.974,1.2526,0.243358
18.975,1.2526,-3.19205
18.976,1.2526,-2.45945
18.977,1.2526,-3.41965
18.978,1.2526,2.44116
18.979,1.2526,8.30197
18.98,1.2526,8.52956
18.981,1.2526,-3.41965
18.982,1.2526,0.975958
18.983,1.2526,3.90636
18.984,0.031901,4.63896
18.985,0.031901,6.33176
18.986,0.031901,5.59916
18.987,0.031901,-3.41965
18.988,0.031901,-3.92465
18.989,0.031901,-0.489243
18.99,0.031901,14.8954
18.991,0.031901,0.243358
18.992,0.031901,-3.92465
18.993,0.031901,3.90636
18.994,0.031901,5.37156
18.995,0.031901,7.56937
18.996,0.031901,-0.489243
18.997,0.031901,4.13396
18.998,0.031901,9.26216
18.999,0.031901,16.5882
19.0,0.031901,1.93615
19.001,0.031901,-1.22184
19.002,0.031901,-0.994249
19.003,0.031901,2.66876
19.004,0.031901,-1.72685
19.005,0.031901,-1.22184
19.006,0.031901,-1.22184
19.007,0.031901,-2.45945
19.008,0.031901,-3.19205
19.009,-1.1888,-3.41965
19.01,-1.1888,-3.41965
19.011,-1.1888,-1.22184
19.012,-1.1888,-3.19205
19.013,-1.1888,0.470953
19.014,-1.1888,-2.45945
19.015,-1.1888,-3.19205
19.016,-1.1888,-3.92465
19.017,-2.40951,-3.19205
19.018,-2.40951,-0.994249
19.019,-2.40951,0.470953
19.02,-2.40951,-0.261648
19.021,-2.40951,-1.22184
19.022,-2.40951,-1.22184
19.023,-2.40951,-3.41965
19.024,-2.40951,-3.41965
19.025,-2.40951,6.83676
19.026,-2.40951,6.10416
19.027,-2.40951,0.470953
19.028,-2.40951,0.470953
19.029,-2.40951,-3.41965
19.03,-2.40951,0.243358
19.031,-3.63021,3.17376
19.032,-2.40951,3.17376
19.033,-2.40951,-3.92465
19.034,-2.40951,-3.19205
19.035,-2.40951,-0.994249
19.036,-2.40951,0.470953
19.037,-2.40951,0.243358
19.038,-2.40951,0.975958
19.039,-2.40951,2.44116
19.04,-2.40951,0.975958
19.041,-2.40951,1.93615
19.042,-2.40951,2.66876
19.043,-2.40951,-1.72685
19.044,-2.40951,-3.19205
19.045,-2.40951,-3.92465
19.046,-2.40951,-1.22184
19.047,-2.40951,2.44116
19.048,-2.40951,3.17376
19.049,-2.40951,-0.261648
19.05,-2.40951,-3.41965
19.051,-2.40951,-0.489243
19.052,-2.40951,0.243358
19.053,-2.40951,2.44116
19.054,-2.40951,0.975958
19.055,-2.40951,3.90636
19.056,-1.1888,4.63896
19.057,-1.1888,-0.489243
19.058,-1.1888,9.26216
19.059,-1.1888,22.449
19.06,-1.1888,4.13396
19.061,-1.1888,-3.19205
19.062,-1.1888,-3.19205
19.063,-1.1888,-1.72685
19.064,-1.1888,-2.45945
19.065,-1.1888,2.44116
19.066,0.031901,3.90636
19.067,0.031901,4.63896
19.068,0.031901,3.90636
19.069,0.031901,2.66876
19.07,0.031901,4.86656
19.071,0.031901,2.66876
19.072,0.031901,-3.41965
19.073,0.031901,3.17376
19.074,0.031901,3.90636
19.075,0.031901,1.70856
19.076,0.031901,-2.68705
19.077,0.031901,-2.45945
19.078,0.031901,9.99476
19.079,1.2526,20.2512
19.08,1.2526,10.7274
19.081,1.2526,-1.22184
19.082,1.2526,-1.22184
19.083,1.2526,-1.22184
19.084,1.2526,2.44116
19.085,1.2526,-3.41965
19.086,2.47331,-3.19205
19.087,2.47331,-2.45945
19.088,2.47331,2.66876
19.089,2.47331,7.06436
19.09,2.47331,7.06436
19.091,2.47331,-1.72685
19.092,2.47331,-3.19205
19.093,2.47331,-0.994249
19.094,2.47331,-0.261648
19.095,2.47331,-0.994249
19.096,2.47331,-1.72685
19.097,3.69401,-3.19205
19.098,3.69401,-3.41965
19.099,3.69401,-1.95444
19.1,3.69401,-1.22184
19.101,2.47331,0.243358
19.102,2.47331,0.243358
19.103,2.47331,-1.22184
19.104,2.47331,-3.19205
19.105,2.47331,-0.261648
